EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
206,26,1,2,2,1,3,2,1,0,2,4,2,24260,1.0,0,22,8,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4
207,37,0,2,1,8,1,1,1,1,1,7,2,41930,4.0,0,16,8,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3
208,46,0,1,1,4,1,3,1,1,5,1,1,29110,5.0,0,13,8,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3
209,41,0,2,1,24,1,1,1,1,1,5,1,26610,7.0,0,14,8,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3
210,37,0,0,1,7,2,3,1,1,1,7,0,20280,1.0,0,16,8,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3
212,32,1,0,1,7,2,1,1,0,2,5,1,32980,8.0,0,22,8,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4
213,24,0,1,2,22,3,1,1,0,1,0,1,29350,0.0,0,14,8,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3
214,38,0,2,1,5,3,1,1,0,1,6,1,154270,3.0,0,16,8,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3
215,37,0,2,1,1,4,5,1,0,5,6,1,39440,6.0,0,11,8,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3
216,49,0,2,2,21,1,1,1,1,1,7,0,40110,1.0,0,18,8,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3
217,24,0,2,2,1,3,2,1,0,1,7,1,34070,1.0,0,15,8,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3
218,26,0,2,1,19,4,5,1,0,4,7,1,119940,1.0,0,14,8,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3
219,24,0,2,2,7,3,3,1,0,1,2,1,12320,1.0,0,12,8,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3
220,50,0,1,2,2,2,2,1,1,1,7,1,29600,1.0,0,14,8,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3
221,25,0,2,1,2,3,1,1,1,1,6,1,190940,1.0,0,16,8,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3
222,24,1,1,1,2,3,3,1,1,2,6,1,39190,1.0,0,21,8,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4
223,30,1,1,1,9,3,4,1,1,2,0,1,68250,1.0,0,14,8,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3
224,34,0,2,2,6,2,1,1,1,4,5,1,102480,1.0,0,12,8,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3
225,31,1,2,1,9,1,3,1,0,1,8,0,189470,2.0,0,12,8,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3
226,35,0,2,1,2,3,1,1,0,5,7,2,24960,4.0,0,17,8,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3
227,31,0,2,2,1,3,2,1,0,2,7,0,64650,4.0,0,17,8,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3
228,27,0,2,2,22,4,3,1,1,1,8,0,22060,0.0,0,14,8,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3
229,37,0,2,2,9,4,2,1,0,2,2,1,20860,4.0,0,14,8,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3
230,20,0,2,1,17,4,3,1,0,1,8,2,22930,1.0,0,13,8,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3
231,42,0,2,1,28,4,1,1,0,2,4,1,26450,1.0,0,15,8,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3
232,43,0,2,1,10,5,5,1,0,2,7,0,26830,4.0,0,11,8,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3
233,38,0,2,0,2,4,3,1,1,1,1,2,20140,3.0,0,17,8,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3
234,43,0,1,2,4,3,3,1,0,2,0,0,34190,3.0,0,11,8,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3
235,48,0,2,1,8,1,3,1,1,2,2,1,53760,7.0,0,13,8,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3
236,44,0,2,2,29,4,2,1,1,2,7,2,19510,4.0,0,22,8,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4
237,34,0,2,1,13,4,1,1,0,1,2,0,23410,1.0,0,20,8,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4
238,27,1,2,2,27,3,1,1,1,2,6,0,22930,0.0,0,18,8,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3
239,21,0,2,2,16,2,1,1,1,3,7,2,87260,1.0,0,11,8,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3
240,44,0,2,1,2,2,1,1,1,1,2,1,40110,4.0,0,14,8,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3
241,22,0,2,1,2,2,3,1,0,2,2,1,195450,0.0,0,14,8,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3
242,33,0,2,2,13,4,2,1,0,2,4,0,45680,0.0,0,18,8,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3
243,32,0,2,1,1,1,1,1,0,1,0,1,30220,1.0,0,16,8,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3
244,30,0,1,1,4,5,5,1,1,3,3,0,57720,1.0,0,17,8,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3
245,53,0,2,1,24,3,4,1,0,3,3,2,22690,7.0,0,11,8,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3
246,34,0,2,1,1,5,3,1,1,1,6,1,53810,1.0,0,12,8,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3
247,45,1,1,1,19,4,1,1,1,3,5,1,34410,2.0,0,13,8,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3
248,26,0,2,1,7,2,1,1,1,1,4,1,54540,1.0,0,13,8,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3
249,37,0,2,1,4,3,3,1,1,1,3,1,98840,1.0,0,14,8,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3
250,29,0,2,1,2,3,1,1,0,1,0,1,41570,1.0,0,17,8,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3
251,35,0,2,1,10,5,3,1,0,4,2,2,134580,1.0,0,11,8,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3
252,33,0,1,1,8,3,5,1,1,2,2,0,90690,3.0,0,25,8,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4
253,54,0,2,1,5,2,1,1,0,2,7,1,40140,2.0,0,19,8,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3
254,36,0,2,1,8,3,1,1,1,2,6,0,59150,2.0,0,13,8,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3
255,27,0,2,2,9,3,2,1,1,5,5,2,59930,0.0,0,14,8,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3
256,20,1,2,1,1,3,1,1,1,5,8,2,61620,1.0,0,12,8,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3
257,33,1,1,1,15,4,3,1,0,1,2,2,24060,1.0,0,11,8,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3
258,35,0,0,1,2,1,3,1,1,1,6,1,187400,1.0,0,19,8,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3
259,23,0,2,1,2,3,1,1,1,1,0,1,76370,2.0,0,11,8,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3
260,25,0,2,1,11,3,3,1,1,2,4,1,100960,0.0,0,11,8,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3
261,38,0,2,1,16,3,1,1,1,5,6,2,147560,0.0,0,20,8,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4
262,29,0,1,2,2,4,1,1,1,4,0,0,64990,1.0,0,18,8,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3
263,48,0,2,1,16,3,5,1,1,1,7,1,97240,3.0,0,13,8,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3
264,27,0,1,2,4,3,5,1,1,5,2,0,21940,1.0,0,12,8,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3
265,37,0,2,1,16,3,1,1,1,3,3,2,33880,3.0,0,11,8,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3
266,50,0,2,2,5,3,3,1,1,1,2,1,54730,1.0,0,19,8,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3
267,34,0,2,1,18,1,3,1,1,1,0,2,27030,1.0,0,21,8,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4
268,24,1,2,1,17,2,1,1,0,1,0,2,25010,9.0,0,12,8,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3
269,39,0,2,1,12,5,3,1,0,1,8,2,62200,1.0,0,14,8,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3
270,32,0,2,1,2,3,1,1,1,5,6,2,30380,1.0,0,11,8,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3
271,50,1,1,1,4,2,3,1,1,4,8,1,44240,3.0,0,14,8,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3
272,38,0,2,1,9,4,1,1,1,1,7,2,43120,0.0,0,12,8,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3
273,27,0,2,1,10,3,3,1,1,5,6,1,132450,1.0,0,23,8,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4
275,47,0,2,1,2,3,3,1,0,5,7,2,50210,2.0,0,17,8,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3
276,40,0,1,1,3,4,3,1,0,3,1,1,51260,5.0,0,18,8,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3
277,53,0,2,1,7,1,1,1,1,2,2,1,28590,3.0,0,18,8,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3
278,41,0,2,2,6,3,3,1,1,1,7,0,102390,3.0,0,24,8,3,23.0,3,21,12,6,2.0,4.0,2.0,3,4
279,60,0,2,1,8,2,1,1,0,5,2,2,53290,8.0,0,20,8,0,10.0,3,2,2,2,1.0,1.0,3.0,4,4
280,27,0,1,1,29,1,1,1,1,2,4,0,43250,1.0,0,14,8,0,9.0,2,9,1,7,4.0,1.0,2.0,2,3
281,41,0,2,1,3,3,3,1,1,1,4,1,72600,1.0,0,16,8,0,22.0,2,22,2,10,4.0,3.0,3.0,3,3
282,50,0,2,2,9,3,1,1,1,2,6,1,23220,7.0,0,25,8,1,4.0,0,2,2,2,4.0,2.0,3.0,4,4
283,28,1,2,2,2,4,1,1,1,3,6,2,20750,7.0,0,18,8,3,10.0,0,7,3,7,1.0,2.0,3.0,2,3
284,36,0,0,1,10,4,5,1,0,2,6,1,41520,9.0,0,19,8,1,10.0,3,8,0,5,1.0,1.0,3.0,3,3
285,38,0,2,1,1,3,3,1,0,3,3,2,96190,4.0,0,13,8,1,10.0,2,1,0,0,3.0,3.0,4.0,3,3
286,44,0,0,1,8,2,1,1,1,1,6,2,135030,2.0,0,12,8,0,9.0,6,5,1,4,1.0,3.0,3.0,2,3
287,47,0,1,1,27,3,1,1,1,1,6,0,54410,9.0,0,22,8,1,28.0,6,22,11,13,4.0,3.0,2.0,2,4
288,30,0,2,1,8,3,1,1,1,2,7,0,52090,7.0,0,14,8,1,10.0,3,8,7,7,3.0,4.0,2.0,3,3
289,29,0,2,1,1,2,3,1,0,1,7,2,106730,1.0,0,13,8,3,1.0,2,1,0,0,3.0,3.0,3.0,3,3
290,42,1,1,1,10,1,1,1,0,1,7,0,50100,6.0,0,21,8,3,7.0,3,2,2,2,3.0,3.0,3.0,3,4
291,43,0,1,1,26,1,1,1,1,1,2,1,135490,3.0,0,11,8,2,7.0,3,2,2,2,4.0,4.0,3.0,3,3
292,34,0,2,1,2,5,5,1,1,2,0,2,49990,3.0,0,12,8,2,10.0,2,5,4,3,2.0,3.0,3.0,4,3
293,23,0,2,2,13,3,2,1,1,5,7,1,42210,1.0,0,11,8,1,5.0,4,4,0,2,2.0,1.0,4.0,3,3
294,39,0,2,2,2,4,2,1,0,4,0,1,138720,9.0,0,12,8,3,12.0,3,8,3,6,3.0,2.0,1.0,2,3
295,56,0,2,1,2,4,3,1,1,1,3,1,20420,7.0,0,12,8,0,30.0,6,10,1,1,3.0,4.0,2.0,3,3
296,40,0,2,2,9,3,2,1,1,2,6,2,20730,0.0,0,14,8,0,5.0,3,4,2,3,4.0,4.0,2.0,3,3
297,27,0,2,1,10,3,1,1,0,1,2,2,29560,8.0,0,13,8,0,9.0,6,7,0,7,4.0,1.0,1.0,3,3
298,29,0,2,2,20,3,2,1,0,2,3,0,29260,1.0,0,15,8,1,2.0,3,2,2,2,4.0,2.0,3.0,2,3
299,53,0,2,1,9,3,1,1,0,3,2,2,48090,2.0,0,18,8,0,19.0,2,2,2,2,4.0,4.0,3.0,3,3
300,35,0,0,1,5,1,3,1,1,1,0,0,51630,2.0,0,18,8,2,16.0,4,1,0,0,4.0,1.0,4.0,3,3
302,38,0,2,2,10,3,3,1,1,4,2,1,181720,6.0,0,12,8,2,6.0,5,1,0,1,4.0,3.0,1.0,3,3
303,34,0,2,1,20,3,3,1,0,3,2,0,57440,3.0,0,19,8,1,7.0,4,0,0,0,2.0,1.0,3.0,2,3
304,52,0,2,2,21,5,5,1,1,3,3,1,28890,1.0,0,11,8,1,34.0,2,34,1,16,3.0,1.0,4.0,3,3
305,33,1,2,1,1,2,3,1,1,3,2,2,28710,1.0,0,17,8,3,10.0,2,10,7,8,4.0,4.0,2.0,3,3
306,25,0,2,1,8,3,1,1,1,2,6,2,74840,1.0,0,15,8,0,6.0,3,6,1,4,3.0,4.0,2.0,3,3
307,45,0,2,2,2,3,1,1,1,3,0,2,60740,0.0,0,14,8,0,9.0,2,8,3,1,2.0,3.0,3.0,3,3
308,23,0,2,1,23,1,1,1,0,2,6,2,173280,1.0,0,17,8,1,2.0,2,2,0,2,1.0,3.0,3.0,1,3
310,34,0,2,1,12,3,5,1,1,1,6,2,45050,1.0,0,12,8,0,6.0,3,6,1,4,4.0,4.0,3.0,3,3
311,55,1,2,0,7,3,0,1,1,4,2,1,74280,5.0,0,12,8,0,24.0,2,5,1,4,4.0,1.0,3.0,3,3
312,36,0,0,1,7,2,1,1,1,5,7,2,116310,1.0,0,18,8,1,10.0,2,10,0,9,1.0,1.0,3.0,1,3
313,52,0,0,1,1,4,1,1,1,5,7,1,97380,0.0,0,18,8,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3
315,29,0,2,1,10,2,3,1,1,3,4,1,169590,4.0,0,14,8,3,11.0,5,8,1,1,2.0,3.0,2.0,3,3
316,26,1,2,1,15,2,1,1,1,2,2,2,26130,6.0,0,19,8,1,6.0,2,4,1,2,4.0,1.0,2.0,3,3
317,34,0,2,1,14,4,5,1,1,2,4,2,61460,2.0,0,12,8,0,10.0,3,4,1,3,2.0,4.0,3.0,3,3
318,54,0,2,1,18,4,3,1,0,2,2,0,49630,9.0,0,15,8,1,9.0,2,5,1,4,4.0,1.0,3.0,3,3
319,27,0,1,1,13,2,1,1,0,4,6,1,195370,0.0,0,12,8,0,5.0,5,4,1,1,3.0,4.0,3.0,3,3
320,37,0,2,2,2,4,5,1,1,2,4,0,61720,0.0,0,11,8,0,6.0,1,5,4,3,4.0,1.0,2.0,3,3
321,38,0,1,2,2,4,1,1,0,2,6,2,23680,6.0,0,11,8,1,17.0,3,15,4,12,1.0,1.0,3.0,3,3
322,34,0,2,2,2,3,2,1,1,1,8,2,103120,1.0,0,12,8,0,6.0,2,6,1,3,3.0,1.0,3.0,3,3
323,35,0,2,1,5,4,3,1,1,3,3,1,16750,1.0,0,16,8,0,3.0,6,3,0,2,1.0,4.0,2.0,2,3
324,30,0,2,1,20,3,3,1,1,1,2,1,25230,3.0,0,13,8,1,7.0,2,2,0,2,4.0,3.0,3.0,3,3
325,40,0,1,1,10,4,3,1,1,2,4,1,65670,1.0,0,13,8,1,8.0,3,8,3,7,3.0,2.0,3.0,4,3
326,34,0,2,1,10,3,1,1,1,3,0,1,47390,5.0,0,24,8,2,6.0,2,3,1,2,3.0,1.0,3.0,3,4
327,42,0,1,1,9,4,3,1,1,1,4,0,92080,1.0,0,15,8,1,24.0,2,24,14,9,2.0,4.0,2.0,4,3
328,23,1,2,2,2,3,3,1,0,4,4,1,45590,1.0,0,18,8,1,1.0,2,0,0,0,3.0,1.0,3.0,2,3
329,24,0,0,2,1,5,2,1,0,1,4,0,81890,1.0,0,14,8,1,1.0,3,1,0,0,3.0,2.0,3.0,3,3
330,52,0,2,1,29,3,1,1,1,2,4,1,29420,8.0,0,11,8,1,9.0,1,5,1,4,4.0,3.0,3.0,2,3
331,50,0,2,1,8,4,1,1,1,2,7,1,49410,5.0,0,11,8,1,30.0,3,4,0,3,3.0,3.0,3.0,1,3
332,29,1,2,2,2,4,2,1,0,4,6,1,106500,1.0,0,13,8,2,1.0,2,1,0,0,2.0,1.0,3.0,4,3
333,33,0,2,1,3,4,1,1,1,4,4,1,59020,0.0,0,12,8,1,14.0,2,13,3,7,3.0,3.0,4.0,3,3
334,33,1,2,1,23,5,1,1,1,1,1,2,86390,5.0,0,16,8,2,6.0,3,3,0,2,1.0,1.0,3.0,2,3
335,47,0,2,1,6,4,4,1,1,2,3,1,63470,1.0,0,14,8,0,26.0,2,26,3,0,3.0,4.0,2.0,4,3
336,36,0,2,2,6,3,3,1,0,2,7,1,42000,0.0,0,22,8,0,10.0,3,9,0,5,3.0,2.0,3.0,3,4
337,29,0,2,1,10,3,4,1,1,1,6,1,34520,1.0,0,11,8,0,10.0,3,10,0,7,3.0,3.0,3.0,2,3
338,58,1,2,1,24,3,4,1,0,2,6,2,43170,7.0,0,17,8,0,40.0,2,31,13,8,4.0,2.0,3.0,3,3
339,35,0,2,2,10,4,2,1,0,1,6,2,26320,3.0,0,13,8,3,7.0,3,2,2,2,4.0,3.0,3.0,4,3
340,42,0,2,2,15,1,2,1,1,2,2,1,46680,9.0,0,18,8,2,8.0,2,4,0,2,4.0,4.0,3.0,3,3
341,28,1,2,1,19,4,3,1,0,2,7,2,32040,6.0,0,16,8,1,5.0,4,2,2,1,3.0,3.0,2.0,2,3
342,36,0,2,1,2,3,1,1,1,2,0,1,27200,4.0,0,14,8,1,8.0,3,5,0,4,3.0,2.0,3.0,3,3
343,32,0,2,1,3,1,3,1,1,2,4,1,171810,1.0,0,14,8,0,14.0,2,14,6,8,3.0,3.0,3.0,2,3
345,30,0,2,1,7,3,5,1,1,2,5,2,14830,5.0,0,13,8,0,12.0,3,0,0,0,3.0,4.0,2.0,3,3
346,45,0,2,1,10,4,1,1,1,1,5,2,56050,1.0,0,12,8,2,1.0,2,1,0,0,2.0,3.0,3.0,3,3
347,42,0,2,1,20,2,3,1,1,2,8,1,72950,1.0,0,15,8,0,10.0,3,9,7,8,2.0,2.0,2.0,3,3
348,38,0,1,2,4,3,3,1,1,2,6,0,23060,2.0,0,19,8,1,13.0,5,4,1,2,1.0,1.0,2.0,3,3
349,34,0,1,1,7,4,1,1,1,3,2,2,23480,1.0,0,14,8,1,6.0,3,5,1,3,3.0,4.0,3.0,3,3
350,49,1,2,2,7,2,1,1,0,2,0,1,89980,1.0,0,14,8,2,9.0,2,9,7,7,3.0,4.0,4.0,4,3
351,55,1,2,0,16,3,5,1,1,4,4,2,43190,4.0,0,11,8,0,12.0,3,9,7,3,3.0,4.0,2.0,4,3
352,43,0,2,1,25,2,3,1,1,2,0,1,61320,6.0,0,13,8,0,22.0,3,4,1,0,2.0,1.0,3.0,2,3
353,27,0,2,2,2,4,3,1,1,2,3,0,33460,1.0,0,21,8,1,9.0,2,9,0,8,3.0,4.0,3.0,2,4
354,35,0,2,1,1,3,3,1,1,1,5,2,108550,3.0,0,13,8,1,17.0,2,8,1,6,3.0,3.0,4.0,3,3
355,28,0,2,2,1,2,5,1,0,1,7,1,22310,1.0,0,12,8,0,8.0,3,8,7,5,2.0,2.0,3.0,2,3
356,34,0,2,2,2,5,1,1,1,4,6,1,23230,0.0,0,17,8,0,4.0,2,3,0,2,3.0,4.0,1.0,3,3
357,26,1,1,1,22,4,4,1,0,1,7,1,20240,1.0,0,23,8,0,8.0,2,8,1,7,3.0,3.0,3.0,3,4
358,27,0,0,2,1,3,5,1,0,1,7,1,27130,1.0,0,11,8,0,0.0,2,0,0,0,4.0,4.0,2.0,3,3
359,51,0,2,2,16,3,3,1,1,3,6,1,94390,2.0,0,15,8,3,29.0,0,20,4,17,1.0,3.0,2.0,3,3
360,44,0,2,2,24,5,3,1,0,1,7,2,25660,9.0,0,11,8,1,10.0,3,5,2,3,4.0,2.0,2.0,3,3
361,25,0,2,1,17,3,3,1,1,1,2,2,199260,7.0,0,11,8,3,6.0,5,4,0,1,1.0,1.0,2.0,4,3
362,33,0,2,1,8,4,1,1,1,3,2,0,24510,1.0,0,13,8,1,9.0,3,9,0,8,1.0,1.0,3.0,2,3
363,35,0,2,2,6,4,3,1,0,2,3,2,94190,1.0,0,24,8,1,6.0,5,6,1,1,3.0,1.0,2.0,2,4
364,36,0,2,2,10,4,2,1,1,3,3,1,86860,1.0,0,13,8,0,18.0,2,18,4,11,2.0,4.0,2.0,3,3
365,32,0,2,1,3,4,3,1,0,4,7,0,30380,2.0,0,20,8,0,8.0,3,5,0,3,2.0,4.0,2.0,3,4
366,30,0,1,1,4,5,3,1,1,5,8,0,30580,9.0,0,14,8,1,10.0,2,5,0,3,2.0,4.0,2.0,3,3
367,53,0,2,2,6,3,2,1,1,4,7,1,23250,7.0,0,18,8,1,35.0,1,5,0,4,1.0,4.0,3.0,4,3
368,45,0,2,1,1,5,5,1,1,2,0,0,20880,4.0,0,15,8,3,18.0,2,5,0,2,4.0,1.0,3.0,3,3
369,32,0,2,2,10,3,2,1,0,1,1,1,30720,5.0,0,12,8,0,9.0,4,5,1,3,3.0,3.0,2.0,1,3
370,52,0,1,1,1,1,1,1,1,2,2,1,50060,3.0,0,16,8,1,31.0,2,9,0,0,3.0,4.0,3.0,3,3
371,37,0,2,2,24,2,1,1,0,4,2,0,42570,4.0,0,15,8,0,9.0,2,1,0,0,4.0,3.0,3.0,3,3
372,28,0,2,1,21,4,1,1,0,1,0,0,25000,1.0,0,16,8,2,6.0,3,5,0,4,2.0,4.0,3.0,3,3
373,22,0,2,1,2,2,1,1,1,1,8,1,11020,6.0,0,19,8,0,4.0,3,2,2,2,4.0,4.0,1.0,2,3
374,44,0,2,1,22,3,3,1,0,1,2,1,104530,2.0,0,11,8,1,10.0,2,3,0,2,1.0,4.0,2.0,3,3
375,42,0,1,2,13,4,1,1,0,2,2,2,22880,5.0,0,16,8,1,8.0,4,2,2,2,2.0,4.0,3.0,2,3
376,36,0,2,1,14,3,4,1,1,2,6,1,39290,0.0,0,24,8,0,6.0,6,5,0,3,1.0,1.0,3.0,2,4
377,25,0,2,2,11,3,1,1,0,1,2,1,23110,1.0,0,11,8,1,5.0,2,5,0,3,3.0,1.0,3.0,3,3
378,35,0,2,1,9,2,1,1,0,1,0,1,31400,1.0,0,13,8,1,17.0,2,17,5,15,4.0,3.0,3.0,2,3
379,35,1,1,2,8,2,2,1,0,1,2,0,36900,1.0,0,13,8,1,10.0,2,10,7,8,4.0,2.0,2.0,4,3
380,32,0,0,1,21,3,1,1,1,1,7,0,44500,0.0,0,13,8,0,4.0,3,3,0,2,4.0,4.0,3.0,3,3
381,25,0,2,2,5,3,2,1,0,4,6,1,27560,1.0,0,12,8,2,5.0,2,5,0,3,3.0,1.0,4.0,3,3
382,49,0,2,2,9,3,5,1,0,2,8,1,190330,2.0,0,18,8,1,7.0,5,4,0,2,3.0,1.0,3.0,3,3
383,24,0,0,1,2,5,5,1,1,2,0,1,187220,0.0,0,22,8,1,6.0,3,5,3,4,1.0,4.0,2.0,3,4
384,32,0,1,1,12,5,3,1,1,1,6,1,95470,1.0,0,13,8,1,10.0,3,10,5,3,2.0,2.0,3.0,2,3
385,38,0,2,2,22,2,3,1,1,1,7,1,137340,0.0,0,13,8,0,3.0,3,2,1,2,2.0,2.0,3.0,4,3
386,42,0,2,1,18,1,5,1,0,2,6,1,199990,2.0,0,23,8,1,17.0,6,5,1,3,3.0,4.0,2.0,3,4
387,31,0,2,1,16,3,1,1,0,3,7,1,22790,3.0,0,12,8,1,8.0,3,6,0,2,4.0,4.0,3.0,3,3
388,29,1,2,2,3,3,2,1,1,3,2,0,59160,6.0,0,12,8,0,5.0,2,3,0,2,2.0,3.0,3.0,3,3
389,53,0,2,1,9,3,1,1,1,1,8,1,20890,5.0,0,16,8,0,28.0,2,2,2,2,1.0,4.0,3.0,2,3
390,35,0,2,1,1,3,1,1,1,3,0,1,167920,3.0,0,12,8,1,16.0,3,13,4,8,4.0,2.0,3.0,4,3
391,37,0,1,1,13,4,1,1,0,3,1,1,35640,5.0,0,11,8,0,10.0,1,5,0,0,3.0,4.0,3.0,1,3
392,53,0,2,1,1,1,3,1,1,1,7,2,44250,6.0,0,22,8,1,33.0,2,12,3,8,4.0,4.0,3.0,4,4
393,43,0,1,1,1,3,3,1,1,1,2,1,52650,4.0,0,11,8,1,12.0,4,5,2,2,4.0,4.0,2.0,3,3
394,47,0,2,2,15,4,2,1,0,3,5,1,65530,0.0,0,15,8,0,8.0,2,7,7,7,3.0,4.0,3.0,3,3
395,37,0,0,1,1,5,3,1,0,2,6,2,62610,1.0,0,12,8,0,10.0,1,10,0,9,1.0,2.0,3.0,3,3
396,50,0,0,1,17,3,3,1,0,1,2,0,42980,1.0,0,20,8,1,31.0,6,31,14,7,1.0,1.0,3.0,3,4
397,39,0,2,1,1,3,4,1,0,3,1,1,68040,8.0,0,14,8,1,13.0,3,5,0,4,4.0,4.0,3.0,2,3
398,33,0,2,2,7,3,1,1,1,2,4,0,38150,3.0,0,11,8,1,7.0,3,4,0,3,4.0,2.0,4.0,3,3
399,32,1,2,1,9,1,3,1,0,1,2,2,27410,1.0,0,15,8,1,1.0,5,1,0,1,1.0,4.0,1.0,2,3
400,29,0,2,1,5,4,1,1,0,4,0,0,66730,6.0,0,12,8,1,8.0,2,4,0,3,1.0,4.0,3.0,4,3
401,44,0,2,1,26,2,1,1,1,2,4,1,76390,1.0,0,14,8,0,8.0,6,8,7,1,2.0,1.0,3.0,3,3
402,28,0,2,2,24,5,1,1,0,1,6,2,23280,1.0,0,11,8,2,4.0,3,4,0,2,1.0,4.0,3.0,3,3
403,58,1,1,2,9,2,5,1,1,1,7,0,21530,9.0,0,11,8,0,3.0,3,1,0,0,4.0,4.0,2.0,3,3
404,43,0,2,2,7,4,2,1,1,2,7,0,48760,4.0,0,16,8,2,4.0,4,1,0,0,1.0,2.0,4.0,3,3
405,20,1,2,1,11,3,3,1,1,2,7,2,93960,1.0,0,12,8,0,2.0,6,2,0,2,3.0,3.0,2.0,1,3
407,36,0,2,1,26,4,3,1,1,1,2,1,84740,0.0,0,14,8,0,17.0,3,16,4,11,3.0,4.0,2.0,3,3
408,47,0,2,1,2,3,1,1,1,2,4,2,99810,1.0,0,21,8,1,3.0,3,3,1,2,4.0,4.0,2.0,3,4
409,22,1,2,1,15,4,1,1,0,1,2,1,124900,0.0,0,13,8,0,4.0,3,3,0,2,2.0,3.0,4.0,3,3
410,41,1,2,1,23,3,1,1,0,2,7,0,26570,4.0,0,11,8,0,10.0,3,7,1,0,2.0,4.0,2.0,4,3
411,28,0,2,1,10,3,1,1,0,3,3,0,135910,5.0,0,20,8,1,6.0,2,2,2,2,3.0,3.0,3.0,3,4
